Name,Speed,Module,First Word Latency,CAS Latency,Color,Rating,Review Count,Raw_Price,Date,DDR_Type,Total_GB,Clean_Price,Price_Per_GB
G.Skill F4-4000C18Q-32GTZ 32 GB,DDR4-4000,4 x 8GB,9 ns,18,Gray / Red,0.0,0,$234.22,2021-05-01,DDR4,32,234.22,7.319375
G.Skill F4-4000C18Q-32GTZ 32 GB,DDR4-4000,4 x 8GB,9 ns,18,Gray / Red,0.0,0,$239.20,2021-06-01,DDR4,32,239.2,7.475
G.Skill F4-4000C18Q-32GTZ 32 GB,DDR4-4000,4 x 8GB,9 ns,18,Gray / Red,0.0,0,$244.18,2021-07-01,DDR4,32,244.18,7.630625
G.Skill F4-4000C18Q-32GTZ 32 GB,DDR4-4000,4 x 8GB,9 ns,18,Gray / Red,0.0,0,$249.17,2021-08-01,DDR4,32,249.17,7.7865625
G.Skill F4-4000C18Q-32GTZ 32 GB,DDR4-4000,4 x 8GB,9 ns,18,Gray / Red,0.0,0,$254.15,2021-09-01,DDR4,32,254.15,7.9421875
G.Skill F4-4000C18Q-32GTZ 32 GB,DDR4-4000,4 x 8GB,9 ns,18,Gray / Red,0.0,0,$259.13,2021-10-01,DDR4,32,259.13,8.0978125
G.Skill F4-4000C18Q-32GTZ 32 GB,DDR4-4000,4 x 8GB,9 ns,18,Gray / Red,0.0,0,$264.12,2021-11-01,DDR4,32,264.12,8.25375
G.Skill F4-4000C18Q-32GTZ 32 GB,DDR4-4000,4 x 8GB,9 ns,18,Gray / Red,0.0,0,$269.10,2021-12-01,DDR4,32,269.1,8.409375
G.Skill F4-4000C18Q-32GTZ 32 GB,DDR4-4000,4 x 8GB,9 ns,18,Gray / Red,0.0,0,$261.62,2022-01-01,DDR4,32,261.62,8.175625
G.Skill F4-4000C18Q-32GTZ 32 GB,DDR4-4000,4 x 8GB,9 ns,18,Gray / Red,0.0,0,$254.15,2022-02-01,DDR4,32,254.15,7.9421875
G.Skill F4-4000C18Q-32GTZ 32 GB,DDR4-4000,4 x 8GB,9 ns,18,Gray / Red,0.0,0,$246.68,2022-03-01,DDR4,32,246.68,7.70875
G.Skill F4-4000C18Q-32GTZ 32 GB,DDR4-4000,4 x 8GB,9 ns,18,Gray / Red,0.0,0,$239.20,2022-04-01,DDR4,32,239.2,7.475
G.Skill F4-4000C18Q-32GTZ 32 GB,DDR4-4000,4 x 8GB,9 ns,18,Gray / Red,0.0,0,$231.72,2022-05-01,DDR4,32,231.72,7.24125
G.Skill F4-4000C18Q-32GTZ 32 GB,DDR4-4000,4 x 8GB,9 ns,18,Gray / Red,0.0,0,$224.25,2022-06-01,DDR4,32,224.25,7.0078125
G.Skill F4-4000C18Q-32GTZ 32 GB,DDR4-4000,4 x 8GB,9 ns,18,Gray / Red,0.0,0,$216.78,2022-07-01,DDR4,32,216.78,6.774375
G.Skill F4-4000C18Q-32GTZ 32 GB,DDR4-4000,4 x 8GB,9 ns,18,Gray / Red,0.0,0,$209.30,2022-08-01,DDR4,32,209.3,6.540625
G.Skill F4-4000C18Q-32GTZ 32 GB,DDR4-4000,4 x 8GB,9 ns,18,Gray / Red,0.0,0,$201.83,2022-09-01,DDR4,32,201.83,6.3071875
G.Skill F4-4000C18Q-32GTZ 32 GB,DDR4-4000,4 x 8GB,9 ns,18,Gray / Red,0.0,0,$194.35,2022-10-01,DDR4,32,194.35,6.0734375
G.Skill F4-4000C18Q-32GTZ 32 GB,DDR4-4000,4 x 8GB,9 ns,18,Gray / Red,0.0,0,$186.88,2022-11-01,DDR4,32,186.88,5.84
G.Skill F4-4000C18Q-32GTZ 32 GB,DDR4-4000,4 x 8GB,9 ns,18,Gray / Red,0.0,0,$179.40,2022-12-01,DDR4,32,179.4,5.60625
G.Skill F4-4000C18Q-32GTZ 32 GB,DDR4-4000,4 x 8GB,9 ns,18,Gray / Red,0.0,0,$174.42,2023-01-01,DDR4,32,174.42,5.450625
G.Skill F4-4000C18Q-32GTZ 32 GB,DDR4-4000,4 x 8GB,9 ns,18,Gray / Red,0.0,0,$169.43,2023-02-01,DDR4,32,169.43,5.2946875
G.Skill F4-4000C18Q-32GTZ 32 GB,DDR4-4000,4 x 8GB,9 ns,18,Gray / Red,0.0,0,$164.45,2023-03-01,DDR4,32,164.45,5.1390625
G.Skill F4-4000C18Q-32GTZ 32 GB,DDR4-4000,4 x 8GB,9 ns,18,Gray / Red,0.0,0,$159.47,2023-04-01,DDR4,32,159.47,4.9834375
G.Skill F4-4000C18Q-32GTZ 32 GB,DDR4-4000,4 x 8GB,9 ns,18,Gray / Red,0.0,0,$154.48,2023-05-01,DDR4,32,154.48,4.8275
G.Skill F4-4000C18Q-32GTZ 32 GB,DDR4-4000,4 x 8GB,9 ns,18,Gray / Red,0.0,0,$149.50,2023-06-01,DDR4,32,149.5,4.671875
G.Skill F4-4000C18Q-32GTZ 32 GB,DDR4-4000,4 x 8GB,9 ns,18,Gray / Red,0.0,0,$144.52,2023-07-01,DDR4,32,144.52,4.51625
G.Skill F4-4000C18Q-32GTZ 32 GB,DDR4-4000,4 x 8GB,9 ns,18,Gray / Red,0.0,0,$139.53,2023-08-01,DDR4,32,139.53,4.3603125
G.Skill F4-4000C18Q-32GTZ 32 GB,DDR4-4000,4 x 8GB,9 ns,18,Gray / Red,0.0,0,$134.55,2023-09-01,DDR4,32,134.55,4.2046875
G.Skill F4-4000C18Q-32GTZ 32 GB,DDR4-4000,4 x 8GB,9 ns,18,Gray / Red,0.0,0,$129.57,2023-10-01,DDR4,32,129.57,4.0490625
G.Skill F4-4000C18Q-32GTZ 32 GB,DDR4-4000,4 x 8GB,9 ns,18,Gray / Red,0.0,0,$124.58,2023-11-01,DDR4,32,124.58,3.893125
G.Skill F4-4000C18Q-32GTZ 32 GB,DDR4-4000,4 x 8GB,9 ns,18,Gray / Red,0.0,0,$119.60,2023-12-01,DDR4,32,119.6,3.7375
G.Skill F4-4000C18Q-32GTZ 32 GB,DDR4-4000,4 x 8GB,9 ns,18,Gray / Red,0.0,0,$122.09,2024-01-01,DDR4,32,122.09,3.8153125
G.Skill F4-4000C18Q-32GTZ 32 GB,DDR4-4000,4 x 8GB,9 ns,18,Gray / Red,0.0,0,$124.58,2024-02-01,DDR4,32,124.58,3.893125
G.Skill F4-4000C18Q-32GTZ 32 GB,DDR4-4000,4 x 8GB,9 ns,18,Gray / Red,0.0,0,$127.08,2024-03-01,DDR4,32,127.08,3.97125
G.Skill F4-4000C18Q-32GTZ 32 GB,DDR4-4000,4 x 8GB,9 ns,18,Gray / Red,0.0,0,$129.57,2024-04-01,DDR4,32,129.57,4.0490625
G.Skill F4-4000C18Q-32GTZ 32 GB,DDR4-4000,4 x 8GB,9 ns,18,Gray / Red,0.0,0,$132.06,2024-05-01,DDR4,32,132.06,4.126875
G.Skill F4-4000C18Q-32GTZ 32 GB,DDR4-4000,4 x 8GB,9 ns,18,Gray / Red,0.0,0,$134.55,2024-06-01,DDR4,32,134.55,4.2046875
G.Skill F4-4000C18Q-32GTZ 32 GB,DDR4-4000,4 x 8GB,9 ns,18,Gray / Red,0.0,0,$137.04,2024-07-01,DDR4,32,137.04,4.2825
G.Skill F4-4000C18Q-32GTZ 32 GB,DDR4-4000,4 x 8GB,9 ns,18,Gray / Red,0.0,0,$139.53,2024-08-01,DDR4,32,139.53,4.3603125
G.Skill F4-4000C18Q-32GTZ 32 GB,DDR4-4000,4 x 8GB,9 ns,18,Gray / Red,0.0,0,$142.03,2024-09-01,DDR4,32,142.03,4.4384375
G.Skill F4-4000C18Q-32GTZ 32 GB,DDR4-4000,4 x 8GB,9 ns,18,Gray / Red,0.0,0,$144.52,2024-10-01,DDR4,32,144.52,4.51625
G.Skill F4-4000C18Q-32GTZ 32 GB,DDR4-4000,4 x 8GB,9 ns,18,Gray / Red,0.0,0,$147.01,2024-11-01,DDR4,32,147.01,4.5940625
G.Skill F4-4000C18Q-32GTZ 32 GB,DDR4-4000,4 x 8GB,9 ns,18,Gray / Red,0.0,0,$149.50,2024-12-01,DDR4,32,149.5,4.671875
G.Skill F4-4000C18Q-32GTZ 32 GB,DDR4-4000,4 x 8GB,9 ns,18,Gray / Red,0.0,0,$154.48,2025-01-01,DDR4,32,154.48,4.8275
G.Skill F4-4000C18Q-32GTZ 32 GB,DDR4-4000,4 x 8GB,9 ns,18,Gray / Red,0.0,0,$159.47,2025-02-01,DDR4,32,159.47,4.9834375
G.Skill F4-4000C18Q-32GTZ 32 GB,DDR4-4000,4 x 8GB,9 ns,18,Gray / Red,0.0,0,$164.45,2025-03-01,DDR4,32,164.45,5.1390625
G.Skill F4-4000C18Q-32GTZ 32 GB,DDR4-4000,4 x 8GB,9 ns,18,Gray / Red,0.0,0,$169.43,2025-04-01,DDR4,32,169.43,5.2946875
G.Skill F4-4000C18Q-32GTZ 32 GB,DDR4-4000,4 x 8GB,9 ns,18,Gray / Red,0.0,0,$174.42,2025-05-01,DDR4,32,174.42,5.450625
G.Skill F4-4000C18Q-32GTZ 32 GB,DDR4-4000,4 x 8GB,9 ns,18,Gray / Red,0.0,0,$254.15,2025-06-01,DDR4,32,254.15,7.9421875
G.Skill F4-4000C18Q-32GTZ 32 GB,DDR4-4000,4 x 8GB,9 ns,18,Gray / Red,0.0,0,$261.62,2025-07-01,DDR4,32,261.62,8.175625
G.Skill F4-4000C18Q-32GTZ 32 GB,DDR4-4000,4 x 8GB,9 ns,18,Gray / Red,0.0,0,$269.10,2025-08-01,DDR4,32,269.1,8.409375
G.Skill F4-4000C18Q-32GTZ 32 GB,DDR4-4000,4 x 8GB,9 ns,18,Gray / Red,0.0,0,$276.57,2025-09-01,DDR4,32,276.57,8.6428125
G.Skill F4-4000C18Q-32GTZ 32 GB,DDR4-4000,4 x 8GB,9 ns,18,Gray / Red,0.0,0,$125.58,2025-10-01,DDR4,32,125.58,3.924375
G.Skill F4-4000C18Q-32GTZ 32 GB,DDR4-4000,4 x 8GB,9 ns,18,Gray / Red,0.0,0,$203.32,2025-11-01,DDR4,32,203.32,6.35375
G.Skill F4-4000C18Q-32GTZ 32 GB,DDR4-4000,4 x 8GB,9 ns,18,Gray / Red,0.0,0,$299.00,2025-12-01,DDR4,32,299.0,9.34375
G.Skill F4-4000C18Q-32GTZ 32 GB,DDR4-4000,4 x 8GB,9 ns,18,Gray / Red,0.0,0,$436.54,2026-01-01,DDR4,32,436.54,13.641875
G.Skill F4-4000C18Q-32GTZ 32 GB,DDR4-4000,4 x 8GB,9 ns,18,Gray / Red,0.0,0,$478.40,2026-02-01,DDR4,32,478.4,14.95
G.Skill F4-4000C18Q-32GTZ 32 GB,DDR4-4000,4 x 8GB,9 ns,18,Gray / Red,0.0,0,$433.55,2026-02-18,DDR4,32,433.55,13.5484375
G.Skill F5-6000J3636F32GX2-FX5 64 GB,DDR5-6000,2 x 32GB,12 ns,36,Black,0.0,0,"$1,824.97",2021-12-01,DDR5,64,1824.97,28.51515625
G.Skill F5-6000J3636F32GX2-FX5 64 GB,DDR5-6000,2 x 32GB,12 ns,36,Black,0.0,0,"$1,764.14",2022-01-01,DDR5,64,1764.14,27.5646875
G.Skill F5-6000J3636F32GX2-FX5 64 GB,DDR5-6000,2 x 32GB,12 ns,36,Black,0.0,0,"$1,703.31",2022-02-01,DDR5,64,1703.31,26.61421875
G.Skill F5-6000J3636F32GX2-FX5 64 GB,DDR5-6000,2 x 32GB,12 ns,36,Black,0.0,0,"$1,642.48",2022-03-01,DDR5,64,1642.48,25.66375
G.Skill F5-6000J3636F32GX2-FX5 64 GB,DDR5-6000,2 x 32GB,12 ns,36,Black,0.0,0,"$1,581.64",2022-04-01,DDR5,64,1581.64,24.713125
G.Skill F5-6000J3636F32GX2-FX5 64 GB,DDR5-6000,2 x 32GB,12 ns,36,Black,0.0,0,"$1,520.81",2022-05-01,DDR5,64,1520.81,23.76265625
G.Skill F5-6000J3636F32GX2-FX5 64 GB,DDR5-6000,2 x 32GB,12 ns,36,Black,0.0,0,"$1,459.98",2022-06-01,DDR5,64,1459.98,22.8121875
G.Skill F5-6000J3636F32GX2-FX5 64 GB,DDR5-6000,2 x 32GB,12 ns,36,Black,0.0,0,"$1,399.15",2022-07-01,DDR5,64,1399.15,21.86171875
G.Skill F5-6000J3636F32GX2-FX5 64 GB,DDR5-6000,2 x 32GB,12 ns,36,Black,0.0,0,"$1,338.32",2022-08-01,DDR5,64,1338.32,20.91125
G.Skill F5-6000J3636F32GX2-FX5 64 GB,DDR5-6000,2 x 32GB,12 ns,36,Black,0.0,0,"$1,277.48",2022-09-01,DDR5,64,1277.48,19.960625
G.Skill F5-6000J3636F32GX2-FX5 64 GB,DDR5-6000,2 x 32GB,12 ns,36,Black,0.0,0,"$1,216.65",2022-10-01,DDR5,64,1216.65,19.01015625
G.Skill F5-6000J3636F32GX2-FX5 64 GB,DDR5-6000,2 x 32GB,12 ns,36,Black,0.0,0,"$1,155.82",2022-11-01,DDR5,64,1155.82,18.0596875
G.Skill F5-6000J3636F32GX2-FX5 64 GB,DDR5-6000,2 x 32GB,12 ns,36,Black,0.0,0,"$1,094.99",2022-12-01,DDR5,64,1094.99,17.10921875
G.Skill F5-6000J3636F32GX2-FX5 64 GB,DDR5-6000,2 x 32GB,12 ns,36,Black,0.0,0,"$1,052.40",2023-01-01,DDR5,64,1052.4,16.44375
G.Skill F5-6000J3636F32GX2-FX5 64 GB,DDR5-6000,2 x 32GB,12 ns,36,Black,0.0,0,"$1,009.82",2023-02-01,DDR5,64,1009.82,15.7784375
G.Skill F5-6000J3636F32GX2-FX5 64 GB,DDR5-6000,2 x 32GB,12 ns,36,Black,0.0,0,$967.24,2023-03-01,DDR5,64,967.24,15.113125
G.Skill F5-6000J3636F32GX2-FX5 64 GB,DDR5-6000,2 x 32GB,12 ns,36,Black,0.0,0,$924.65,2023-04-01,DDR5,64,924.65,14.44765625
G.Skill F5-6000J3636F32GX2-FX5 64 GB,DDR5-6000,2 x 32GB,12 ns,36,Black,0.0,0,$882.07,2023-05-01,DDR5,64,882.07,13.78234375
G.Skill F5-6000J3636F32GX2-FX5 64 GB,DDR5-6000,2 x 32GB,12 ns,36,Black,0.0,0,$839.49,2023-06-01,DDR5,64,839.49,13.11703125
G.Skill F5-6000J3636F32GX2-FX5 64 GB,DDR5-6000,2 x 32GB,12 ns,36,Black,0.0,0,$796.91,2023-07-01,DDR5,64,796.91,12.45171875
G.Skill F5-6000J3636F32GX2-FX5 64 GB,DDR5-6000,2 x 32GB,12 ns,36,Black,0.0,0,$754.32,2023-08-01,DDR5,64,754.32,11.78625
G.Skill F5-6000J3636F32GX2-FX5 64 GB,DDR5-6000,2 x 32GB,12 ns,36,Black,0.0,0,$711.74,2023-09-01,DDR5,64,711.74,11.1209375
G.Skill F5-6000J3636F32GX2-FX5 64 GB,DDR5-6000,2 x 32GB,12 ns,36,Black,0.0,0,$669.16,2023-10-01,DDR5,64,669.16,10.455625
G.Skill F5-6000J3636F32GX2-FX5 64 GB,DDR5-6000,2 x 32GB,12 ns,36,Black,0.0,0,$626.57,2023-11-01,DDR5,64,626.57,9.79015625
G.Skill F5-6000J3636F32GX2-FX5 64 GB,DDR5-6000,2 x 32GB,12 ns,36,Black,0.0,0,$583.99,2023-12-01,DDR5,64,583.99,9.12484375
G.Skill F5-6000J3636F32GX2-FX5 64 GB,DDR5-6000,2 x 32GB,12 ns,36,Black,0.0,0,$565.74,2024-01-01,DDR5,64,565.74,8.8396875
G.Skill F5-6000J3636F32GX2-FX5 64 GB,DDR5-6000,2 x 32GB,12 ns,36,Black,0.0,0,$547.49,2024-02-01,DDR5,64,547.49,8.55453125
G.Skill F5-6000J3636F32GX2-FX5 64 GB,DDR5-6000,2 x 32GB,12 ns,36,Black,0.0,0,$529.24,2024-03-01,DDR5,64,529.24,8.269375
G.Skill F5-6000J3636F32GX2-FX5 64 GB,DDR5-6000,2 x 32GB,12 ns,36,Black,0.0,0,$510.99,2024-04-01,DDR5,64,510.99,7.98421875
G.Skill F5-6000J3636F32GX2-FX5 64 GB,DDR5-6000,2 x 32GB,12 ns,36,Black,0.0,0,$492.74,2024-05-01,DDR5,64,492.74,7.6990625
G.Skill F5-6000J3636F32GX2-FX5 64 GB,DDR5-6000,2 x 32GB,12 ns,36,Black,0.0,0,$474.49,2024-06-01,DDR5,64,474.49,7.41390625
G.Skill F5-6000J3636F32GX2-FX5 64 GB,DDR5-6000,2 x 32GB,12 ns,36,Black,0.0,0,$456.24,2024-07-01,DDR5,64,456.24,7.12875
G.Skill F5-6000J3636F32GX2-FX5 64 GB,DDR5-6000,2 x 32GB,12 ns,36,Black,0.0,0,$437.99,2024-08-01,DDR5,64,437.99,6.84359375
G.Skill F5-6000J3636F32GX2-FX5 64 GB,DDR5-6000,2 x 32GB,12 ns,36,Black,0.0,0,$419.74,2024-09-01,DDR5,64,419.74,6.5584375
G.Skill F5-6000J3636F32GX2-FX5 64 GB,DDR5-6000,2 x 32GB,12 ns,36,Black,0.0,0,$401.49,2024-10-01,DDR5,64,401.49,6.27328125
G.Skill F5-6000J3636F32GX2-FX5 64 GB,DDR5-6000,2 x 32GB,12 ns,36,Black,0.0,0,$383.24,2024-11-01,DDR5,64,383.24,5.988125
G.Skill F5-6000J3636F32GX2-FX5 64 GB,DDR5-6000,2 x 32GB,12 ns,36,Black,0.0,0,$365.00,2024-12-01,DDR5,64,365.0,5.703125
G.Skill F5-6000J3636F32GX2-FX5 64 GB,DDR5-6000,2 x 32GB,12 ns,36,Black,0.0,0,$377.16,2025-01-01,DDR5,64,377.16,5.893125
G.Skill F5-6000J3636F32GX2-FX5 64 GB,DDR5-6000,2 x 32GB,12 ns,36,Black,0.0,0,$389.33,2025-02-01,DDR5,64,389.33,6.08328125
G.Skill F5-6000J3636F32GX2-FX5 64 GB,DDR5-6000,2 x 32GB,12 ns,36,Black,0.0,0,$401.49,2025-03-01,DDR5,64,401.49,6.27328125
G.Skill F5-6000J3636F32GX2-FX5 64 GB,DDR5-6000,2 x 32GB,12 ns,36,Black,0.0,0,$413.66,2025-04-01,DDR5,64,413.66,6.4634375
G.Skill F5-6000J3636F32GX2-FX5 64 GB,DDR5-6000,2 x 32GB,12 ns,36,Black,0.0,0,$425.83,2025-05-01,DDR5,64,425.83,6.65359375
G.Skill F5-6000J3636F32GX2-FX5 64 GB,DDR5-6000,2 x 32GB,12 ns,36,Black,0.0,0,$620.49,2025-06-01,DDR5,64,620.49,9.69515625
G.Skill F5-6000J3636F32GX2-FX5 64 GB,DDR5-6000,2 x 32GB,12 ns,36,Black,0.0,0,$638.74,2025-07-01,DDR5,64,638.74,9.9803125
G.Skill F5-6000J3636F32GX2-FX5 64 GB,DDR5-6000,2 x 32GB,12 ns,36,Black,0.0,0,$656.99,2025-08-01,DDR5,64,656.99,10.26546875
G.Skill F5-6000J3636F32GX2-FX5 64 GB,DDR5-6000,2 x 32GB,12 ns,36,Black,0.0,0,$675.24,2025-09-01,DDR5,64,675.24,10.550625
G.Skill F5-6000J3636F32GX2-FX5 64 GB,DDR5-6000,2 x 32GB,12 ns,36,Black,0.0,0,$306.60,2025-10-01,DDR5,64,306.6,4.790625
G.Skill F5-6000J3636F32GX2-FX5 64 GB,DDR5-6000,2 x 32GB,12 ns,36,Black,0.0,0,$496.39,2025-11-01,DDR5,64,496.39,7.75609375
G.Skill F5-6000J3636F32GX2-FX5 64 GB,DDR5-6000,2 x 32GB,12 ns,36,Black,0.0,0,$729.99,2025-12-01,DDR5,64,729.99,11.40609375
G.Skill F5-6000J3636F32GX2-FX5 64 GB,DDR5-6000,2 x 32GB,12 ns,36,Black,0.0,0,$927.09,2026-01-01,DDR5,64,927.09,14.48578125
G.Skill F5-6000J3636F32GX2-FX5 64 GB,DDR5-6000,2 x 32GB,12 ns,36,Black,0.0,0,$868.69,2026-02-01,DDR5,64,868.69,13.57328125
G.Skill F5-6000J3636F32GX2-FX5 64 GB,DDR5-6000,2 x 32GB,12 ns,36,Black,0.0,0,$868.69,2026-02-18,DDR5,64,868.69,13.57328125
G.Skill Flare X 32 GB,DDR4-3200,4 x 8GB,10 ns,16,Black,0.0,0,$362.72,2018-01-01,DDR4,32,362.72,11.335
G.Skill Flare X 32 GB,DDR4-3200,4 x 8GB,10 ns,16,Black,0.0,0,$364.86,2018-02-01,DDR4,32,364.86,11.401875
G.Skill Flare X 32 GB,DDR4-3200,4 x 8GB,10 ns,16,Black,0.0,0,$367.01,2018-03-01,DDR4,32,367.01,11.4690625
G.Skill Flare X 32 GB,DDR4-3200,4 x 8GB,10 ns,16,Black,0.0,0,$369.16,2018-04-01,DDR4,32,369.16,11.53625
G.Skill Flare X 32 GB,DDR4-3200,4 x 8GB,10 ns,16,Black,0.0,0,$371.30,2018-05-01,DDR4,32,371.3,11.603125
G.Skill Flare X 32 GB,DDR4-3200,4 x 8GB,10 ns,16,Black,0.0,0,$373.45,2018-06-01,DDR4,32,373.45,11.6703125
G.Skill Flare X 32 GB,DDR4-3200,4 x 8GB,10 ns,16,Black,0.0,0,$375.59,2018-07-01,DDR4,32,375.59,11.7371875
G.Skill Flare X 32 GB,DDR4-3200,4 x 8GB,10 ns,16,Black,0.0,0,$377.74,2018-08-01,DDR4,32,377.74,11.804375
G.Skill Flare X 32 GB,DDR4-3200,4 x 8GB,10 ns,16,Black,0.0,0,$379.89,2018-09-01,DDR4,32,379.89,11.8715625
G.Skill Flare X 32 GB,DDR4-3200,4 x 8GB,10 ns,16,Black,0.0,0,$382.03,2018-10-01,DDR4,32,382.03,11.9384375
G.Skill Flare X 32 GB,DDR4-3200,4 x 8GB,10 ns,16,Black,0.0,0,$384.18,2018-11-01,DDR4,32,384.18,12.005625
G.Skill Flare X 32 GB,DDR4-3200,4 x 8GB,10 ns,16,Black,0.0,0,$386.33,2018-12-01,DDR4,32,386.33,12.0728125
G.Skill Flare X 32 GB,DDR4-3200,4 x 8GB,10 ns,16,Black,0.0,0,$321.94,2019-01-01,DDR4,32,321.94,10.060625
G.Skill Flare X 32 GB,DDR4-3200,4 x 8GB,10 ns,16,Black,0.0,0,$309.06,2019-02-01,DDR4,32,309.06,9.658125
G.Skill Flare X 32 GB,DDR4-3200,4 x 8GB,10 ns,16,Black,0.0,0,$296.18,2019-03-01,DDR4,32,296.18,9.255625
G.Skill Flare X 32 GB,DDR4-3200,4 x 8GB,10 ns,16,Black,0.0,0,$283.31,2019-04-01,DDR4,32,283.31,8.8534375
G.Skill Flare X 32 GB,DDR4-3200,4 x 8GB,10 ns,16,Black,0.0,0,$270.43,2019-05-01,DDR4,32,270.43,8.4509375
G.Skill Flare X 32 GB,DDR4-3200,4 x 8GB,10 ns,16,Black,0.0,0,$257.55,2019-06-01,DDR4,32,257.55,8.0484375
G.Skill Flare X 32 GB,DDR4-3200,4 x 8GB,10 ns,16,Black,0.0,0,$244.67,2019-07-01,DDR4,32,244.67,7.6459375
G.Skill Flare X 32 GB,DDR4-3200,4 x 8GB,10 ns,16,Black,0.0,0,$231.80,2019-08-01,DDR4,32,231.8,7.24375
G.Skill Flare X 32 GB,DDR4-3200,4 x 8GB,10 ns,16,Black,0.0,0,$218.92,2019-09-01,DDR4,32,218.92,6.84125
G.Skill Flare X 32 GB,DDR4-3200,4 x 8GB,10 ns,16,Black,0.0,0,$206.04,2019-10-01,DDR4,32,206.04,6.43875
G.Skill Flare X 32 GB,DDR4-3200,4 x 8GB,10 ns,16,Black,0.0,0,$193.16,2019-11-01,DDR4,32,193.16,6.03625
G.Skill Flare X 32 GB,DDR4-3200,4 x 8GB,10 ns,16,Black,0.0,0,$180.29,2019-12-01,DDR4,32,180.29,5.6340625
G.Skill Flare X 32 GB,DDR4-3200,4 x 8GB,10 ns,16,Black,0.0,0,$156.68,2020-01-01,DDR4,32,156.68,4.89625
G.Skill Flare X 32 GB,DDR4-3200,4 x 8GB,10 ns,16,Black,0.0,0,$158.82,2020-02-01,DDR4,32,158.82,4.963125
G.Skill Flare X 32 GB,DDR4-3200,4 x 8GB,10 ns,16,Black,0.0,0,$160.97,2020-03-01,DDR4,32,160.97,5.0303125
G.Skill Flare X 32 GB,DDR4-3200,4 x 8GB,10 ns,16,Black,0.0,0,$163.12,2020-04-01,DDR4,32,163.12,5.0975
G.Skill Flare X 32 GB,DDR4-3200,4 x 8GB,10 ns,16,Black,0.0,0,$165.26,2020-05-01,DDR4,32,165.26,5.164375
G.Skill Flare X 32 GB,DDR4-3200,4 x 8GB,10 ns,16,Black,0.0,0,$167.41,2020-06-01,DDR4,32,167.41,5.2315625
G.Skill Flare X 32 GB,DDR4-3200,4 x 8GB,10 ns,16,Black,0.0,0,$169.55,2020-07-01,DDR4,32,169.55,5.2984375
G.Skill Flare X 32 GB,DDR4-3200,4 x 8GB,10 ns,16,Black,0.0,0,$171.70,2020-08-01,DDR4,32,171.7,5.365625
G.Skill Flare X 32 GB,DDR4-3200,4 x 8GB,10 ns,16,Black,0.0,0,$173.85,2020-09-01,DDR4,32,173.85,5.4328125
G.Skill Flare X 32 GB,DDR4-3200,4 x 8GB,10 ns,16,Black,0.0,0,$175.99,2020-10-01,DDR4,32,175.99,5.4996875
G.Skill Flare X 32 GB,DDR4-3200,4 x 8GB,10 ns,16,Black,0.0,0,$178.14,2020-11-01,DDR4,32,178.14,5.566875
G.Skill Flare X 32 GB,DDR4-3200,4 x 8GB,10 ns,16,Black,0.0,0,$180.28,2020-12-01,DDR4,32,180.28,5.63375
G.Skill Flare X 32 GB,DDR4-3200,4 x 8GB,10 ns,16,Black,0.0,0,$184.58,2021-01-01,DDR4,32,184.58,5.768125
G.Skill Flare X 32 GB,DDR4-3200,4 x 8GB,10 ns,16,Black,0.0,0,$188.87,2021-02-01,DDR4,32,188.87,5.9021875
G.Skill Flare X 32 GB,DDR4-3200,4 x 8GB,10 ns,16,Black,0.0,0,$193.16,2021-03-01,DDR4,32,193.16,6.03625
G.Skill Flare X 32 GB,DDR4-3200,4 x 8GB,10 ns,16,Black,0.0,0,$197.45,2021-04-01,DDR4,32,197.45,6.1703125
G.Skill Flare X 32 GB,DDR4-3200,4 x 8GB,10 ns,16,Black,0.0,0,$201.75,2021-05-01,DDR4,32,201.75,6.3046875
G.Skill Flare X 32 GB,DDR4-3200,4 x 8GB,10 ns,16,Black,0.0,0,$206.04,2021-06-01,DDR4,32,206.04,6.43875
G.Skill Flare X 32 GB,DDR4-3200,4 x 8GB,10 ns,16,Black,0.0,0,$210.33,2021-07-01,DDR4,32,210.33,6.5728125
G.Skill Flare X 32 GB,DDR4-3200,4 x 8GB,10 ns,16,Black,0.0,0,$214.62,2021-08-01,DDR4,32,214.62,6.706875
G.Skill Flare X 32 GB,DDR4-3200,4 x 8GB,10 ns,16,Black,0.0,0,$218.92,2021-09-01,DDR4,32,218.92,6.84125
G.Skill Flare X 32 GB,DDR4-3200,4 x 8GB,10 ns,16,Black,0.0,0,$223.21,2021-10-01,DDR4,32,223.21,6.9753125
G.Skill Flare X 32 GB,DDR4-3200,4 x 8GB,10 ns,16,Black,0.0,0,$227.50,2021-11-01,DDR4,32,227.5,7.109375
G.Skill Flare X 32 GB,DDR4-3200,4 x 8GB,10 ns,16,Black,0.0,0,$231.79,2021-12-01,DDR4,32,231.79,7.2434375
G.Skill Flare X 32 GB,DDR4-3200,4 x 8GB,10 ns,16,Black,0.0,0,$225.36,2022-01-01,DDR4,32,225.36,7.0425
G.Skill Flare X 32 GB,DDR4-3200,4 x 8GB,10 ns,16,Black,0.0,0,$218.92,2022-02-01,DDR4,32,218.92,6.84125
G.Skill Flare X 32 GB,DDR4-3200,4 x 8GB,10 ns,16,Black,0.0,0,$212.48,2022-03-01,DDR4,32,212.48,6.64
G.Skill Flare X 32 GB,DDR4-3200,4 x 8GB,10 ns,16,Black,0.0,0,$206.04,2022-04-01,DDR4,32,206.04,6.43875
